"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"90-94 years"	"90-94"	"2021"	"2021"	"Aug., 2021"	"2021/08"	159	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	"2021"	"2021"	"Sep., 2021"	"2021/09"	176	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	"2021"	"2021"	"Oct., 2021"	"2021/10"	162	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	"2021"	"2021"	"Nov., 2021"	"2021/11"	180	Not Applicable	Not Applicable
	"New Mexico"	"35"	"90-94 years"	"90-94"	"2021"	"2021"	"Dec., 2021"	"2021/12"	207	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Jan., 2020"	"2020/01"	75	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Feb., 2020"	"2020/02"	66	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Mar., 2020"	"2020/03"	85	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Apr., 2020"	"2020/04"	67	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"May, 2020"	"2020/05"	72	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Jun., 2020"	"2020/06"	66	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Jul., 2020"	"2020/07"	87	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Aug., 2020"	"2020/08"	86	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Sep., 2020"	"2020/09"	59	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Oct., 2020"	"2020/10"	69	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Nov., 2020"	"2020/11"	92	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2020"	"2020"	"Dec., 2020"	"2020/12"	115	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Jan., 2021"	"2021/01"	87	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Feb., 2021"	"2021/02"	66	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Mar., 2021"	"2021/03"	87	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Apr., 2021"	"2021/04"	61	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"May, 2021"	"2021/05"	48	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Jun., 2021"	"2021/06"	63	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Jul., 2021"	"2021/07"	60	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Aug., 2021"	"2021/08"	84	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Sep., 2021"	"2021/09"	69	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Oct., 2021"	"2021/10"	93	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Nov., 2021"	"2021/11"	79	Not Applicable	Not Applicable
	"New Mexico"	"35"	"95-99 years"	"95-99"	"2021"	"2021"	"Dec., 2021"	"2021/12"	82	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Jan., 2020"	"2020/01"	17	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Feb., 2020"	"2020/02"	18	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Apr., 2020"	"2020/04"	14	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"May, 2020"	"2020/05"	14	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Jun., 2020"	"2020/06"	19	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Jul., 2020"	"2020/07"	18	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Aug., 2020"	"2020/08"	15	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Oct., 2020"	"2020/10"	18	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Nov., 2020"	"2020/11"	22	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2020"	"2020"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Feb., 2021"	"2021/02"	11	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Mar., 2021"	"2021/03"	10	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Apr., 2021"	"2021/04"	18	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"May, 2021"	"2021/05"	13	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Jun., 2021"	"2021/06"	10	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Jul., 2021"	"2021/07"	16	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Aug., 2021"	"2021/08"	15	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Sep., 2021"	"2021/09"	13	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Oct., 2021"	"2021/10"	17	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Nov., 2021"	"2021/11"	22	Not Applicable	Not Applicable
	"New Mexico"	"35"	"100+ years"	"100+"	"2021"	"2021"	"Dec., 2021"	"2021/12"	18	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Jan., 2020"	"2020/01"	76	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Feb., 2020"	"2020/02"	89	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Mar., 2020"	"2020/03"	65	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Apr., 2020"	"2020/04"	71	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"May, 2020"	"2020/05"	67	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Jun., 2020"	"2020/06"	76	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Jul., 2020"	"2020/07"	68	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Aug., 2020"	"2020/08"	70	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Sep., 2020"	"2020/09"	64	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Oct., 2020"	"2020/10"	74	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Nov., 2020"	"2020/11"	68	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2020"	"2020"	"Dec., 2020"	"2020/12"	65	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Jan., 2021"	"2021/01"	71	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Feb., 2021"	"2021/02"	79	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Mar., 2021"	"2021/03"	76	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Apr., 2021"	"2021/04"	67	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"May, 2021"	"2021/05"	62	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Jun., 2021"	"2021/06"	63	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Jul., 2021"	"2021/07"	74	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Aug., 2021"	"2021/08"	85	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Sep., 2021"	"2021/09"	69	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Oct., 2021"	"2021/10"	69	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Nov., 2021"	"2021/11"	78	Not Applicable	Not Applicable
	"New York"	"36"	"< 1 year"	"1"	"2021"	"2021"	"Dec., 2021"	"2021/12"	75	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Jan., 2020"	"2020/01"	13	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Feb., 2020"	"2020/02"	17	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"May, 2020"	"2020/05"	11	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Jun., 2020"	"2020/06"	12	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2020"	"2020"	"Oct., 2020"	"2020/10"	12	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Jan., 2021"	"2021/01"	11	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Apr., 2021"	"2021/04"	14	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"May, 2021"	"2021/05"	15	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Jun., 2021"	"2021/06"	11	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Jul., 2021"	"2021/07"	19	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Aug., 2021"	"2021/08"	14	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Sep., 2021"	"2021/09"	16	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Oct., 2021"	"2021/10"	16	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Nov., 2021"	"2021/11"	12	Not Applicable	Not Applicable
	"New York"	"36"	"1-4 years"	"1-4"	"2021"	"2021"	"Dec., 2021"	"2021/12"	11	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2020"	"2020"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2020"	"2020"	"May, 2020"	"2020/05"	14	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2020"	"2020"	"Aug., 2020"	"2020/08"	10	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2020"	"2020"	"Sep., 2020"	"2020/09"	13	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Feb., 2021"	"2021/02"	15	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Apr., 2021"	"2021/04"	14	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Jul., 2021"	"2021/07"	12	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Aug., 2021"	"2021/08"	13	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Sep., 2021"	"2021/09"	10	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Nov., 2021"	"2021/11"	10	Not Applicable	Not Applicable
	"New York"	"36"	"5-9 years"	"5-9"	"2021"	"2021"	"Dec., 2021"	"2021/12"	10	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Jan., 2020"	"2020/01"	15	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Feb., 2020"	"2020/02"	16	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Apr., 2020"	"2020/04"	11	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"May, 2020"	"2020/05"	12	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Jun., 2020"	"2020/06"	15	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Feb., 2021"	"2021/02"	11	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Apr., 2021"	"2021/04"	12	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Jul., 2021"	"2021/07"	15	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Aug., 2021"	"2021/08"	11	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Sep., 2021"	"2021/09"	11	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Oct., 2021"	"2021/10"	11	Not Applicable	Not Applicable
	"New York"	"36"	"10-14 years"	"10-14"	"2021"	"2021"	"Dec., 2021"	"2021/12"	10	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Jan., 2020"	"2020/01"	35	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Feb., 2020"	"2020/02"	33	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Mar., 2020"	"2020/03"	27	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Apr., 2020"	"2020/04"	28	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"May, 2020"	"2020/05"	32	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Jun., 2020"	"2020/06"	43	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Jul., 2020"	"2020/07"	48	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Aug., 2020"	"2020/08"	41	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Sep., 2020"	"2020/09"	42	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Oct., 2020"	"2020/10"	19	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Nov., 2020"	"2020/11"	27	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2020"	"2020"	"Dec., 2020"	"2020/12"	36	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Jan., 2021"	"2021/01"	31	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Feb., 2021"	"2021/02"	24	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Mar., 2021"	"2021/03"	33	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Apr., 2021"	"2021/04"	35	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"May, 2021"	"2021/05"	42	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Jun., 2021"	"2021/06"	43	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Jul., 2021"	"2021/07"	28	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Aug., 2021"	"2021/08"	44	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Sep., 2021"	"2021/09"	38	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Oct., 2021"	"2021/10"	31	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Nov., 2021"	"2021/11"	31	Not Applicable	Not Applicable
	"New York"	"36"	"15-19 years"	"15-19"	"2021"	"2021"	"Dec., 2021"	"2021/12"	40	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Jan., 2020"	"2020/01"	58	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Feb., 2020"	"2020/02"	53	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Mar., 2020"	"2020/03"	89	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Apr., 2020"	"2020/04"	110	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"May, 2020"	"2020/05"	76	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Jun., 2020"	"2020/06"	102	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Jul., 2020"	"2020/07"	111	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Aug., 2020"	"2020/08"	90	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Sep., 2020"	"2020/09"	104	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Oct., 2020"	"2020/10"	82	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Nov., 2020"	"2020/11"	76	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2020"	"2020"	"Dec., 2020"	"2020/12"	78	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Jan., 2021"	"2021/01"	84	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Feb., 2021"	"2021/02"	57	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Mar., 2021"	"2021/03"	70	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Apr., 2021"	"2021/04"	72	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"May, 2021"	"2021/05"	81	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Jun., 2021"	"2021/06"	75	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Jul., 2021"	"2021/07"	62	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Aug., 2021"	"2021/08"	78	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Sep., 2021"	"2021/09"	91	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Oct., 2021"	"2021/10"	78	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Nov., 2021"	"2021/11"	84	Not Applicable	Not Applicable
	"New York"	"36"	"20-24 years"	"20-24"	"2021"	"2021"	"Dec., 2021"	"2021/12"	68	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Jan., 2020"	"2020/01"	122	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Feb., 2020"	"2020/02"	96	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Mar., 2020"	"2020/03"	113	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Apr., 2020"	"2020/04"	182	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"May, 2020"	"2020/05"	142	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Jun., 2020"	"2020/06"	116	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Jul., 2020"	"2020/07"	128	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Aug., 2020"	"2020/08"	120	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Sep., 2020"	"2020/09"	128	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Oct., 2020"	"2020/10"	133	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Nov., 2020"	"2020/11"	120	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2020"	"2020"	"Dec., 2020"	"2020/12"	109	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Jan., 2021"	"2021/01"	130	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Feb., 2021"	"2021/02"	102	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Mar., 2021"	"2021/03"	127	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Apr., 2021"	"2021/04"	105	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"May, 2021"	"2021/05"	132	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Jun., 2021"	"2021/06"	130	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Jul., 2021"	"2021/07"	137	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Aug., 2021"	"2021/08"	155	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Sep., 2021"	"2021/09"	137	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Oct., 2021"	"2021/10"	117	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Nov., 2021"	"2021/11"	103	Not Applicable	Not Applicable
	"New York"	"36"	"25-29 years"	"25-29"	"2021"	"2021"	"Dec., 2021"	"2021/12"	126	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Jan., 2020"	"2020/01"	145	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Feb., 2020"	"2020/02"	142	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Mar., 2020"	"2020/03"	180	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Apr., 2020"	"2020/04"	266	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"May, 2020"	"2020/05"	182	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Jun., 2020"	"2020/06"	149	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Jul., 2020"	"2020/07"	158	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Aug., 2020"	"2020/08"	177	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	146	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	164	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	140	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	192	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	161	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	149	Not Applicable	Not Applicable
	"New York"	"36"	"30-34 years"	"30-34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	141	Not Applicable	Not Applicable
